date,province,mean,minimum,maximum,rain
2021-01-01,Jeongseon,-5.5,-10.9,-0.6,0.0
2021-01-01,Cheorwon,-7.8,-15.9,-1.0,0.0
2021-01-01,Chuncheon,-5.6,-14.6,1.2,0.0
2021-01-01,Taebaek,-6.2,-10.8,-2.4,0.05
2021-01-01,Hongcheon,-7.1,-14.6,-0.2,0.0
2021-01-02,Gangneung,-1.6,-7.2,3.5,0.0
2021-01-02,Daegwallyeong,-9.1,-11.7,-5.2,0.0
2021-01-02,Donghae,-0.7,-3.3,2.8,0.0
2021-01-02,Northgangneung,-2.7,-7.2,2.1,0.0
2021-01-02,Northchuncheon,-5.8,-11.8,-0.8,0.0
2021-01-02,Sokcho,-2.5,-6.3,1.5,0.0
2021-01-02,Wonju,-4.9,-9.0,-0.7,0.0
2021-01-02,Inje,-5.8,-12.1,-0.9,0.0
2021-01-02,Jeongseon,-4.5,-7.3,-0.5,0.0
2021-01-02,Cheorwon,-9.0,-15.3,-2.5,0.0
2021-01-02,Chuncheon,-5.5,-11.8,0.4,0.0
2021-01-02,Taebaek,-6.6,-10.2,-2.9,0.05
2021-01-02,Hongcheon,-5.8,-11.5,-0.9,0.0
2021-01-03,Gangneung,-1.4,-4.8,2.6,0.0
2021-01-03,Daegwallyeong,-9.7,-13.4,-5.8,0.0
2021-01-03,Donghae,-1.0,-3.8,3.2,0.0
2021-01-03,Northgangneung,-3.2,-8.3,1.6,0.0
2021-01-03,Northchuncheon,-8.1,-14.5,-0.9,0.0
2021-01-03,Sokcho,-2.5,-5.8,0.7,0.0
2021-01-03,Wonju,-5.6,-10.5,-1.0,0.0
2021-01-03,Inje,-5.9,-10.7,-1.1,0.0
2021-01-03,Jeongseon,-5.4,-9.5,-1.1,0.0
2021-01-03,Cheorwon,-10.0,-16.0,-2.8,0.0
2021-01-03,Chuncheon,-6.9,-14.1,-0.5,0.0
2021-01-03,Taebaek,-6.9,-10.1,-3.8,0.0
2021-01-03,Hongcheon,-7.5,-14.1,-0.9,0.0
2021-01-04,Gangneung,1.1,-3.4,6.5,0.0
2021-01-04,Daegwallyeong,-7.1,-14.4,-1.1,0.05
2021-01-04,Donghae,0.8,-3.2,5.5,0.0
2021-01-04,Northgangneung,-0.6,-6.9,4.4,0.0
2021-01-04,Northchuncheon,-6.4,-14.5,-0.7,0.4
2021-01-04,Sokcho,-0.9,-4.2,3.2,0.0
2021-01-04,Wonju,-3.9,-11.2,1.5,0.05
2021-01-04,Inje,-5.6,-13.1,0.1,0.2
2021-01-04,Jeongseon,-3.8,-10.8,1.0,0.0
2021-01-04,Cheorwon,-7.4,-16.0,-0.7,0.1
2021-01-04,Chuncheon,-5.6,-12.8,0.6,0.6
2021-01-04,Taebaek,-3.6,-9.0,1.0,0.0
2021-01-04,Hongcheon,-5.9,-13.7,0.3,0.05
2021-01-05,Gangneung,-1.1,-5.2,2.6,0.0
2021-01-05,Daegwallyeong,-9.3,-18.3,-4.4,0.1
2021-01-05,Donghae,-0.2,-4.5,3.4,0.0
2021-01-05,Northgangneung,-2.4,-7.4,1.6,0.05
2021-01-05,Northchuncheon,-6.8,-13.2,-1.9,0.6
2021-01-05,Sokcho,-3.2,-7.3,0.1,0.0
2021-01-05,Wonju,-3.8,-8.9,-0.7,0.05
2021-01-05,Inje,-6.4,-12.7,-1.8,0.2
2021-01-05,Jeongseon,-4.6,-11.9,-1.0,0.0
2021-01-05,Cheorwon,-8.5,-15.8,-4.3,0.05
2021-01-05,Chuncheon,-5.6,-11.7,-1.0,0.1
2021-01-05,Taebaek,-5.3,-12.5,-1.1,0.05
2021-01-05,Hongcheon,-5.7,-12.2,-2.1,0.7
2021-01-06,Gangneung,-4.2,-7.2,0.4,0.0
2021-01-06,Daegwallyeong,-13.0,-20.4,-8.0,0.5
2021-01-06,Donghae,-4.2,-7.8,0.0,0.0
2021-01-06,Northgangneung,-5.1,-9.2,-0.8,0.05
2021-01-06,Northchuncheon,-10.0,-17.7,-4.0,1.3
2021-01-06,Sokcho,-5.9,-9.4,-2.2,0.0
2021-01-06,Wonju,-7.4,-13.7,-3.1,0.4
2021-01-06,Inje,-9.8,-16.2,-4.0,0.7
2021-01-06,Jeongseon,-9.9,-16.5,-4.1,0.7
2021-01-06,Cheorwon,-11.1,-19.2,-4.9,0.1
2021-01-06,Chuncheon,-9.0,-16.2,-2.3,1.6
2021-01-06,Taebaek,-9.8,-15.3,-5.6,0.05
2021-01-06,Hongcheon,-9.6,-17.4,-3.2,1.2
2021-01-07,Gangneung,-10.1,-13.0,-4.9,0.0
2021-01-07,Daegwallyeong,-18.8,-21.7,-11.5,1.1
2021-01-07,Donghae,-9.4,-11.7,-3.2,0.05
2021-01-07,Northgangneung,-10.8,-15.4,-5.1,0.05
2021-01-07,Northchuncheon,-15.2,-19.1,-7.4,0.2
2021-01-07,Sokcho,-12.1,-14.8,-5.9,0.05
2021-01-07,Wonju,-12.6,-15.1,-4.0,0.5
2021-01-07,Inje,-13.8,-16.3,-6.9,0.4
2021-01-07,Jeongseon,-13.7,-16.6,-6.7,0.7
2021-01-07,Cheorwon,-16.1,-18.8,-8.6,0.0
2021-01-07,Chuncheon,-13.8,-17.3,-6.1,0.6
2021-01-07,Taebaek,-15.1,-17.9,-8.2,1.0
2021-01-07,Hongcheon,-13.9,-16.5,-6.2,0.6
2021-01-08,Gangneung,-10.9,-15.1,-6.3,0.0
2021-01-08,Daegwallyeong,-19.7,-24.3,-15.0,0.0
2021-01-08,Donghae,-9.6,-12.6,-5.4,0.0
2021-01-08,Northgangneung,-12.1,-16.9,-6.8,0.0
2021-01-08,Northchuncheon,-17.3,-22.5,-10.9,0.0
2021-01-08,Sokcho,-13.0,-16.1,-9.0,0.0
2021-01-08,Wonju,-13.6,-17.8,-9.9,0.0
2021-01-08,Inje,-15.4,-19.4,-10.5,0.0
2021-01-08,Jeongseon,-14.3,-18.9,-10.2,0.0
2021-01-08,Cheorwon,-17.0,-21.9,-12.6,0.0
2021-01-08,Chuncheon,-15.9,-21.9,-9.2,0.0
2021-01-08,Taebaek,-15.2,-18.6,-11.0,0.0
2021-01-08,Hongcheon,-15.1,-19.6,-10.1,0.0
2021-01-09,Gangneung,-8.4,-12.9,-3.2,0.0
2021-01-09,Daegwallyeong,-17.1,-22.0,-12.2,0.0
2021-01-09,Donghae,-7.8,-12.2,-2.9,0.0
2021-01-09,Northgangneung,-9.7,-15.2,-4.6,0.0
2021-01-09,Northchuncheon,-15.3,-22.0,-7.6,0.0
2021-01-09,Sokcho,-10.2,-15.6,-5.3,0.0
2021-01-09,Wonju,-12.4,-18.4,-7.5,0.0
2021-01-09,Inje,-13.6,-19.9,-7.1,0.0
2021-01-09,Jeongseon,-12.9,-17.6,-7.5,0.0
2021-01-09,Cheorwon,-15.7,-22.4,-9.1,0.0
2021-01-09,Chuncheon,-14.2,-21.6,-6.4,0.0
2021-01-09,Taebaek,-13.2,-16.1,-9.6,0.0
2021-01-09,Hongcheon,-14.2,-21.5,-7.3,0.0
2021-01-10,Gangneung,-4.3,-9.3,1.6,0.0
2021-01-10,Daegwallyeong,-13.5,-19.4,-6.7,0.0
2021-01-10,Donghae,-4.1,-9.9,1.2,0.0
2021-01-10,Northgangneung,-6.0,-12.9,0.5,0.0
2021-01-10,Northchuncheon,-12.1,-19.8,-4.8,0.0
2021-01-10,Sokcho,-5.9,-12.6,-1.2,0.0
2021-01-10,Wonju,-9.6,-16.9,-3.7,0.0
2021-01-10,Inje,-11.4,-18.1,-4.2,0.0
2021-01-10,Jeongseon,-10.5,-17.5,-3.8,0.0
2021-01-10,Cheorwon,-12.6,-20.2,-4.0,0.0
2021-01-10,Chuncheon,-11.0,-18.7,-3.2,0.0
2021-01-10,Taebaek,-8.8,-14.0,-4.9,0.0
2021-01-10,Hongcheon,-11.0,-18.8,-3.6,0.0
2021-01-11,Gangneung,-2.8,-6.7,0.8,0.0
2021-01-11,Daegwallyeong,-13.0,-19.8,-7.7,0.0
2021-01-11,Donghae,-2.6,-7.4,1.1,0.0
2021-01-11,Northgangneung,-3.5,-8.5,0.2,0.0
2021-01-11,Northchuncheon,-11.5,-16.7,-6.0,0.0
2021-01-11,Sokcho,-4.4,-9.2,-0.3,0.0
2021-01-11,Wonju,-8.8,-12.8,-4.5,0.0
2021-01-11,Inje,-10.5,-16.2,-4.6,0.0
2021-01-11,Jeongseon,-10.5,-15.8,-4.7,0.0
2021-01-11,Cheorwon,-11.5,-17.8,-4.7,0.0
2021-01-11,Chuncheon,-10.5,-14.8,-5.6,0.0
2021-01-11,Taebaek,-8.4,-14.3,-3.1,0.0
2021-01-11,Hongcheon,-10.6,-15.4,-5.3,0.0
2021-01-12,Gangneung,0.3,-3.6,4.1,0.0
2021-01-12,Daegwallyeong,-8.2,-13.5,-4.0,0.05
2021-01-12,Donghae,0.3,-4.1,4.0,0.0
2021-01-12,Northgangneung,-0.9,-6.9,3.8,0.0
2021-01-12,Northchuncheon,-9.2,-16.4,-2.9,0.9
2021-01-12,Sokcho,-0.8,-4.8,2.5,0.0
2021-01-12,Wonju,-5.4,-13.2,0.9,0.1
2021-01-12,Inje,-7.3,-15.4,-0.8,0.4
2021-01-12,Jeongseon,-6.9,-15.9,-0.1,1.0
2021-01-12,Cheorwon,-8.8,-16.8,-0.5,0.05
2021-01-12,Chuncheon,-8.5,-15.5,-2.8,1.0
2021-01-12,Taebaek,-5.3,-11.1,-1.6,0.05
2021-01-12,Hongcheon,-7.3,-15.7,0.3,0.8
2021-01-13,Gangneung,6.3,1.1,9.9,0.0
2021-01-13,Daegwallyeong,-1.0,-5.9,2.0,0.0
2021-01-13,Donghae,5.7,-1.1,9.6,0.0
2021-01-13,Northgangneung,5.0,-2.4,9.1,0.0
2021-01-13,Northchuncheon,-0.6,-6.2,5.5,0.05
2021-01-13,Sokcho,5.7,-0.8,9.3,0.0
2021-01-13,Wonju,2.2,-5.4,8.5,0.05
2021-01-13,Inje,2.4,-5.4,6.5,0.05
2021-01-13,Jeongseon,1.5,-4.3,6.1,0.0
2021-01-13,Cheorwon,-1.5,-12.1,6.5,0.0
2021-01-13,Chuncheon,0.3,-7.1,6.0,0.1
2021-01-13,Taebaek,1.1,-3.5,4.5,0.05
2021-01-13,Hongcheon,0.8,-6.5,6.7,0.05
2021-01-14,Gangneung,4.5,0.0,10.2,0.0
2021-01-14,Daegwallyeong,-3.1,-9.1,4.5,0.0
2021-01-14,Donghae,4.2,0.3,8.0,0.0
2021-01-14,Northgangneung,2.8,-2.1,7.6,0.0
2021-01-14,Northchuncheon,-3.0,-9.3,5.7,0.0
2021-01-14,Sokcho,2.8,-1.2,6.0,0.0
2021-01-14,Wonju,1.0,-4.1,7.4,0.0
2021-01-14,Inje,-0.8,-6.8,6.4,0.0
2021-01-14,Jeongseon,-0.5,-5.8,7.4,0.0
2021-01-14,Cheorwon,-3.2,-9.9,5.1,0.0
2021-01-14,Chuncheon,-1.5,-7.2,5.9,0.0
2021-01-14,Taebaek,0.0,-5.5,7.6,0.0
2021-01-14,Hongcheon,-1.0,-6.1,6.8,0.0
2021-01-15,Gangneung,6.6,-0.8,15.4,0.0
2021-01-15,Daegwallyeong,0.3,-11.4,6.5,0.4
2021-01-15,Donghae,8.4,-0.5,15.2,0.0
2021-01-15,Northgangneung,5.6,-1.2,13.7,0.05
2021-01-15,Northchuncheon,-0.9,-7.2,7.3,0.1
2021-01-15,Sokcho,3.2,-1.2,7.8,0.05
2021-01-15,Wonju,4.4,-2.9,11.5,0.05
2021-01-15,Inje,1.7,-6.4,9.3,0.05
2021-01-15,Jeongseon,1.8,-6.4,10.0,0.2
2021-01-15,Cheorwon,1.1,-6.9,8.2,0.8
2021-01-15,Chuncheon,0.3,-5.8,7.8,0.4
2021-01-15,Taebaek,4.1,-5.7,7.9,0.05
2021-01-15,Hongcheon,1.4,-5.5,8.9,0.1
2021-01-16,Gangneung,1.6,-3.4,7.3,0.0
2021-01-16,Daegwallyeong,-6.7,-12.0,-0.7,0.0
2021-01-16,Donghae,2.1,-2.8,8.0,0.0
2021-01-16,Northgangneung,0.3,-4.8,6.3,0.0
2021-01-16,Northchuncheon,-5.0,-11.0,-0.2,0.0
2021-01-16,Sokcho,-0.2,-5.3,4.8,0.0
2021-01-16,Wonju,-2.3,-5.7,2.2,0.05
2021-01-16,Inje,-2.9,-9.1,2.9,0.0
2021-01-16,Jeongseon,-2.3,-6.8,3.8,0.0
2021-01-16,Cheorwon,-6.0,-11.7,-2.2,0.0
2021-01-16,Chuncheon,-2.8,-8.7,2.2,0.0
2021-01-16,Taebaek,-3.6,-8.3,2.0,0.0
2021-01-16,Hongcheon,-2.8,-7.3,2.3,0.0
2021-01-17,Gangneung,-2.4,-6.6,2.0,0.0
2021-01-17,Daegwallyeong,-10.7,-15.4,-6.7,0.05
2021-01-17,Donghae,-2.3,-5.6,1.7,0.0
2021-01-17,Northgangneung,-3.3,-8.2,0.3,0.0
2021-01-17,Northchuncheon,-7.8,-15.6,-1.6,0.2
2021-01-17,Sokcho,-3.9,-7.1,-0.2,0.0
2021-01-17,Wonju,-5.0,-10.1,-1.5,0.05
2021-01-17,Inje,-6.3,-11.2,-2.3,0.1
2021-01-17,Jeongseon,-6.5,-11.0,-2.0,0.05
2021-01-17,Cheorwon,-8.9,-16.6,-3.3,0.05
2021-01-17,Chuncheon,-6.5,-14.3,-0.7,0.2
2021-01-17,Taebaek,-8.0,-11.8,-4.4,0.05
2021-01-17,Hongcheon,-6.9,-13.4,-1.7,0.1
2021-01-18,Gangneung,-1.0,-5.3,3.4,0.0
2021-01-18,Daegwallyeong,-8.9,-13.7,-5.2,1.2
2021-01-18,Donghae,-1.2,-4.9,3.9,0.1
2021-01-18,Northgangneung,-2.2,-6.1,3.0,0.05
2021-01-18,Northchuncheon,-5.8,-13.1,-1.0,3.3
2021-01-18,Sokcho,-2.6,-6.9,2.5,0.05
2021-01-18,Wonju,-3.1,-6.7,0.8,0.4
2021-01-18,Inje,-4.9,-11.5,-1.0,2.1
2021-01-18,Jeongseon,-5.3,-9.1,-1.8,3.8
2021-01-18,Cheorwon,-5.8,-14.2,-1.1,0.9
2021-01-18,Chuncheon,-4.8,-10.3,-0.2,3.5
2021-01-18,Taebaek,-6.6,-10.7,-3.2,1.0
2021-01-18,Hongcheon,-5.4,-10.1,-0.3,2.2
2021-01-19,Gangneung,-3.9,-8.1,1.5,0.0
2021-01-19,Daegwallyeong,-12.3,-22.1,-3.6,0.0
2021-01-19,Donghae,-3.7,-8.5,0.2,0.0
2021-01-19,Northgangneung,-4.8,-10.1,-0.8,0.0
2021-01-19,Northchuncheon,-11.2,-18.2,-3.2,0.0
2021-01-19,Sokcho,-6.1,-10.9,-1.6,0.0
2021-01-19,Wonju,-6.9,-12.5,-1.2,0.0
2021-01-19,Inje,-10.4,-16.9,-2.0,0.0
2021-01-19,Jeongseon,-9.8,-17.0,-1.0,0.0
2021-01-19,Cheorwon,-11.3,-18.8,-3.1,0.0
2021-01-19,Chuncheon,-9.9,-16.4,-1.9,0.0
2021-01-19,Taebaek,-9.2,-16.7,-0.1,0.0
2021-01-19,Hongcheon,-9.5,-16.1,-2.3,0.0
2021-01-20,Gangneung,5.1,-5.5,12.3,0.0
2021-01-20,Daegwallyeong,-5.0,-14.7,3.7,0.0
2021-01-20,Donghae,2.5,-5.3,8.0,0.0
2021-01-20,Northgangneung,3.4,-4.4,8.9,0.0
2021-01-20,Northchuncheon,-7.9,-15.9,2.1,0.0
2021-01-20,Sokcho,1.0,-5.9,7.9,0.0
2021-01-20,Wonju,-3.4,-10.6,6.2,0.0
2021-01-20,Inje,-6.7,-14.5,5.4,0.0
2021-01-20,Jeongseon,-6.8,-15.0,4.2,0.0
2021-01-20,Cheorwon,-5.9,-15.5,5.5,0.0
2021-01-20,Chuncheon,-6.8,-14.3,2.9,0.0
2021-01-20,Taebaek,-2.8,-12.8,6.5,0.0
2021-01-20,Hongcheon,-6.3,-14.2,4.3,0.0
2021-01-21,Gangneung,9.7,6.1,12.6,0.0
2021-01-21,Daegwallyeong,2.3,-4.2,7.0,0.05
2021-01-21,Donghae,7.3,1.6,11.3,0.0
2021-01-21,Northgangneung,8.0,1.4,10.9,0.05
2021-01-21,Northchuncheon,-0.8,-6.0,3.4,2.9
2021-01-21,Sokcho,6.4,0.3,9.7,0.05
2021-01-21,Wonju,2.6,-3.8,7.8,3.8
2021-01-21,Inje,1.9,-7.4,8.9,2.9
2021-01-21,Jeongseon,-0.5,-9.3,8.6,1.6
2021-01-21,Cheorwon,1.5,-3.4,6.7,3.1
2021-01-21,Chuncheon,-0.3,-5.5,3.4,4.5
2021-01-21,Taebaek,4.1,-0.2,8.8,0.05
2021-01-21,Hongcheon,0.9,-5.2,6.0,4.9
2021-01-22,Gangneung,8.0,5.7,10.8,1.2
2021-01-22,Daegwallyeong,2.0,0.6,6.6,0.05
2021-01-22,Donghae,7.7,5.7,9.9,1.5
2021-01-22,Northgangneung,6.5,4.7,8.7,1.9
2021-01-22,Northchuncheon,2.5,0.4,5.1,0.1
2021-01-22,Sokcho,5.0,2.2,7.3,0.0
2021-01-22,Wonju,5.5,3.2,8.1,0.1
2021-01-22,Inje,4.3,1.5,8.2,0.0
2021-01-22,Jeongseon,5.3,1.3,11.8,0.3
2021-01-22,Cheorwon,3.5,0.8,7.0,0.0
2021-01-22,Chuncheon,3.2,1.2,5.4,0.05
2021-01-22,Taebaek,3.9,2.2,6.9,0.05
2021-01-22,Hongcheon,3.3,1.7,5.7,0.2
2021-01-23,Gangneung,3.6,3.0,5.9,8.8
2021-01-23,Daegwallyeong,-0.9,-1.8,1.1,0.2
2021-01-23,Donghae,4.5,3.2,7.0,0.4
2021-01-23,Northgangneung,2.7,2.2,5.1,10.3
2021-01-23,Northchuncheon,5.3,1.7,9.1,0.0
2021-01-23,Sokcho,1.8,0.9,4.9,0.0
2021-01-23,Wonju,6.0,0.5,13.0,0.0
2021-01-23,Inje,3.5,2.1,6.4,0.0
2021-01-23,Jeongseon,4.3,3.2,5.5,0.0
2021-01-23,Cheorwon,3.9,1.7,7.3,0.0
2021-01-23,Chuncheon,5.1,2.0,9.2,0.0
2021-01-23,Taebaek,1.1,-0.1,3.0,0.7
2021-01-23,Hongcheon,4.0,-0.1,10.3,0.0
2021-01-24,Gangneung,5.3,3.0,9.7,1.2
2021-01-24,Daegwallyeong,-0.7,-4.5,4.6,0.05
2021-01-24,Donghae,4.8,1.6,7.3,0.3
2021-01-24,Northgangneung,4.1,1.9,7.5,0.7
2021-01-24,Northchuncheon,2.8,-3.1,11.5,0.0
2021-01-24,Sokcho,3.5,1.9,5.6,0.0
2021-01-24,Wonju,4.7,-1.1,12.4,0.0
2021-01-24,Inje,3.6,-1.1,11.7,0.0
2021-01-24,Jeongseon,3.5,-1.5,10.1,0.0
2021-01-24,Cheorwon,2.6,-3.7,11.7,0.0
2021-01-24,Chuncheon,3.7,-1.0,12.6,0.0
2021-01-24,Taebaek,0.6,-1.7,3.5,1.4
2021-01-24,Hongcheon,2.5,-2.9,11.6,0.0
2021-01-25,Gangneung,6.0,1.2,13.2,0.0
2021-01-25,Daegwallyeong,-0.5,-6.9,7.6,0.0
2021-01-25,Donghae,5.1,0.9,10.4,0.0
2021-01-25,Northgangneung,5.1,0.8,10.7,0.0
2021-01-25,Northchuncheon,1.8,-3.8,11.5,0.0
2021-01-25,Sokcho,4.1,0.5,7.9,0.0
2021-01-25,Wonju,4.5,-1.1,13.8,0.0
2021-01-25,Inje,2.8,-3.2,13.2,0.0
2021-01-25,Jeongseon,2.8,-1.6,10.5,0.0
2021-01-25,Cheorwon,2.2,-4.4,13.1,0.0
2021-01-25,Chuncheon,2.6,-2.8,11.7,0.0
2021-01-25,Taebaek,0.8,-4.5,8.8,0.0
2021-01-25,Hongcheon,2.7,-2.9,12.6,0.0
2021-01-26,Gangneung,6.2,3.7,10.9,0.1
2021-01-26,Daegwallyeong,-0.1,-2.3,2.6,0.05
2021-01-26,Donghae,6.6,2.5,9.5,0.4
2021-01-26,Northgangneung,5.1,2.6,8.8,0.1
2021-01-26,Northchuncheon,1.6,-0.2,4.3,1.3
2021-01-26,Sokcho,5.3,3.4,8.5,0.05
2021-01-26,Wonju,4.3,2.2,6.2,2.4
2021-01-26,Inje,2.5,-1.0,5.1,1.7
2021-01-26,Jeongseon,1.8,-0.4,5.3,1.6
2021-01-26,Cheorwon,2.1,-2.1,6.3,0.1
2021-01-26,Chuncheon,2.0,0.1,4.4,1.5
2021-01-26,Taebaek,1.5,-2.0,4.6,0.05
2021-01-26,Hongcheon,2.0,-0.5,4.6,2.7
2021-01-27,Gangneung,4.7,0.9,9.7,0.0
2021-01-27,Daegwallyeong,-1.6,-5.0,3.5,0.0
2021-01-27,Donghae,4.3,0.3,7.0,0.0
2021-01-27,Northgangneung,3.5,-0.6,7.5,0.0
2021-01-27,Northchuncheon,0.1,-5.0,7.3,0.0
2021-01-27,Sokcho,3.3,0.3,6.7,0.0
2021-01-27,Wonju,2.3,-1.2,6.6,0.0
2021-01-27,Inje,0.3,-3.9,6.9,0.0
2021-01-27,Jeongseon,0.9,-3.1,7.1,0.0
2021-01-27,Cheorwon,-0.7,-6.0,5.8,0.0
2021-01-27,Chuncheon,1.4,-2.4,8.0,0.0
2021-01-27,Taebaek,0.1,-3.7,4.5,0.0
2021-01-27,Hongcheon,0.3,-3.6,6.8,0.0
2021-01-28,Gangneung,0.6,-6.3,9.7,0.1
2021-01-28,Daegwallyeong,-7.6,-14.7,1.0,2.6
2021-01-28,Donghae,0.6,-5.7,9.8,0.05
2021-01-28,Northgangneung,0.5,-6.2,7.2,0.05
2021-01-28,Northchuncheon,-4.2,-9.8,0.1,1.9
2021-01-28,Sokcho,-0.5,-7.6,8.1,0.05
2021-01-28,Wonju,-2.2,-7.7,4.1,0.7
2021-01-28,Inje,-3.7,-8.8,2.1,1.6
2021-01-28,Jeongseon,-4.4,-9.6,3.0,3.6
2021-01-28,Cheorwon,-4.7,-11.2,1.2,2.4
2021-01-28,Chuncheon,-3.6,-8.8,0.4,2.2
2021-01-28,Taebaek,-4.7,-11.8,3.7,1.5
2021-01-28,Hongcheon,-3.5,-8.7,0.7,0.9
2021-01-29,Gangneung,-4.9,-9.2,0.2,0.0
2021-01-29,Daegwallyeong,-13.9,-18.3,-9.0,0.0
2021-01-29,Donghae,-4.4,-7.6,-0.6,0.0
2021-01-29,Northgangneung,-5.1,-8.4,-1.4,0.0
2021-01-29,Northchuncheon,-9.6,-15.6,-4.4,0.0
2021-01-29,Sokcho,-6.4,-9.7,-2.8,0.0
2021-01-29,Wonju,-7.3,-10.8,-3.6,0.0
2021-01-29,Inje,-9.1,-12.4,-4.3,0.0
2021-01-29,Jeongseon,-9.1,-13.1,-4.1,0.0
2021-01-29,Cheorwon,-11.1,-14.6,-6.5,0.0
2021-01-29,Chuncheon,-8.2,-12.0,-2.9,0.0
2021-01-29,Taebaek,-10.5,-14.7,-6.4,0.0
2021-01-29,Hongcheon,-8.7,-12.0,-4.0,0.0
2021-01-30,Gangneung,1.6,-5.1,7.9,0.0
2021-01-30,Daegwallyeong,-7.2,-14.9,-1.5,1.7
2021-01-30,Donghae,1.8,-5.7,7.2,0.05
2021-01-30,Northgangneung,0.4,-6.5,6.8,0.05
2021-01-30,Northchuncheon,-7.0,-12.7,0.2,1.1
2021-01-30,Sokcho,1.3,-7.9,5.1,0.0
2021-01-30,Wonju,-4.3,-9.4,3.2,0.05
2021-01-30,Inje,-5.3,-11.6,1.7,0.7
2021-01-30,Jeongseon,-5.5,-12.6,2.8,1.0
2021-01-30,Cheorwon,-6.2,-14.8,2.3,0.1
2021-01-30,Chuncheon,-6.0,-11.5,0.8,1.4
2021-01-30,Taebaek,-2.9,-12.1,1.2,0.05
2021-01-30,Hongcheon,-6.9,-12.0,-0.9,1.6
2021-01-31,Gangneung,5.0,-0.1,12.5,0.0
2021-01-31,Daegwallyeong,-3.7,-15.2,5.0,0.0
2021-01-31,Donghae,4.1,-1.5,10.8,0.0
2021-01-31,Northgangneung,4.3,-2.7,11.1,0.0
2021-01-31,Northchuncheon,-3.0,-12.4,5.3,0.0
2021-01-31,Sokcho,2.8,-3.1,8.2,0.05
2021-01-31,Wonju,0.6,-7.6,9.7,0.0
2021-01-31,Inje,-1.7,-11.2,8.1,0.0
2021-01-31,Jeongseon,-2.7,-11.2,8.0,0.0
2021-01-31,Cheorwon,-0.8,-12.6,7.4,0.05
2021-01-31,Chuncheon,-2.3,-10.5,5.3,0.0
2021-01-31,Taebaek,-0.5,-9.4,6.3,0.0
2021-01-31,Hongcheon,-3.2,-11.7,6.0,0.0
2021-02-01,Gangneung,8.5,1.4,13.5,0.0
2021-02-01,Daegwallyeong,2.4,-1.8,5.0,0.05
2021-02-01,Donghae,9.1,1.4,14.3,0.05
2021-02-01,Northgangneung,9.4,3.0,12.7,0.0
2021-02-01,Northchuncheon,3.3,0.0,10.6,0.7
2021-02-01,Sokcho,7.7,2.6,13.7,0.05
2021-02-01,Wonju,5.0,1.6,10.2,1.9
2021-02-01,Inje,5.6,1.9,10.0,0.3
2021-02-01,Jeongseon,3.4,-3.4,8.3,6.9
2021-02-01,Cheorwon,4.2,-3.0,10.2,1.4
2021-02-01,Chuncheon,3.9,0.8,10.9,1.0
2021-02-01,Taebaek,4.4,0.8,7.2,1.4
2021-02-01,Hongcheon,3.9,-0.2,9.9,1.8
2021-02-02,Gangneung,-0.8,-3.8,6.5,0.0
2021-02-02,Daegwallyeong,-9.1,-11.5,-1.8,0.0
2021-02-02,Donghae,-0.2,-3.2,6.7,0.0
2021-02-02,Northgangneung,-1.5,-5.5,5.6,0.0
2021-02-02,Northchuncheon,-4.9,-8.4,0.4,0.0
2021-02-02,Sokcho,-2.7,-5.8,3.6,0.0
2021-02-02,Wonju,-3.6,-5.9,2.3,0.05
2021-02-02,Inje,-4.5,-6.8,2.0,0.0
2021-02-02,Jeongseon,-4.1,-6.4,3.0,0.0
2021-02-02,Cheorwon,-7.1,-10.0,-3.1,0.0
2021-02-02,Chuncheon,-4.3,-6.9,0.9,0.0
2021-02-02,Taebaek,-6.1,-8.8,0.9,0.0
2021-02-02,Hongcheon,-4.4,-6.7,1.5,0.0
2021-02-03,Gangneung,-0.8,-6.5,5.6,0.0
2021-02-03,Daegwallyeong,-8.7,-14.2,-3.8,0.05
2021-02-03,Donghae,-0.8,-5.1,2.9,0.0
2021-02-03,Northgangneung,-1.5,-7.2,3.8,0.05
2021-02-03,Northchuncheon,-4.7,-12.7,1.4,2.6
2021-02-03,Sokcho,-2.2,-7.6,2.0,0.05
2021-02-03,Wonju,-3.1,-9.2,1.2,0.8
2021-02-03,Inje,-4.2,-9.5,0.3,1.6
2021-02-03,Jeongseon,-4.2,-10.1,1.2,0.4
2021-02-03,Cheorwon,-5.7,-14.6,-0.2,2.5
2021-02-03,Chuncheon,-4.4,-12.5,1.6,2.6
2021-02-03,Taebaek,-6.0,-10.6,-1.7,0.1
2021-02-03,Hongcheon,-4.6,-11.9,1.1,0.8
2021-02-04,Gangneung,1.7,-1.4,5.7,0.0
2021-02-04,Daegwallyeong,-6.5,-9.7,-3.5,0.6
2021-02-04,Donghae,2.5,-0.8,6.7,0.0
2021-02-04,Northgangneung,0.8,-2.0,4.6,0.05
2021-02-04,Northchuncheon,-5.1,-13.4,-0.7,1.9
2021-02-04,Sokcho,0.1,-2.8,2.9,0.05
2021-02-04,Wonju,-2.4,-5.4,0.2,0.4
2021-02-04,Inje,-4.2,-12.6,-0.8,1.8
2021-02-04,Jeongseon,-1.9,-6.4,1.8,1.5
2021-02-04,Cheorwon,-6.4,-14.4,-0.6,0.3
2021-02-04,Chuncheon,-4.2,-11.5,0.9,2.3
